STRATA,CLUSTER,W,multi,multi3,s5,SEX,SCHOOL,br2,ca,sw,ze,fa,ve,mi,ni,wa,fr,sleep,str_d,M_SAD,esrcrd_r,ese_r,F_BR,br
2025_54,114.0,82.78661546900716,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,0.0
2025_54,114.0,45.084253341080746,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0
2025_54,114.0,82.78661546900716,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,2.0,0.0
2025_54,114.0,45.084253341080746,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,8.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,8.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_54,114.0,82.78661546900716,0.0,0.0,0.0,2.0,중학교,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0
2025_54,114.0,45.084253341080746,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,7.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,0.0,1.0,중학교,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,7.0,1.0
2025_54,114.0,82.78661546900716,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,1.0
2025_54,114.0,82.78661546900716,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,1.0,1.0,중학교,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0
2025_54,114.0,45.084253341080746,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,8.0,1.0
2025_54,114.0,82.78661546900716,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,4.0,1.0
2025_54,114.0,82.78661546900716,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,8.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,7.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,1.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_54,114.0,81.44493584101939,0.0,0.0,0.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0
2025_54,114.0,81.44493584101939,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0
2025_54,114.0,81.44493584101939,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0
2025_54,114.0,81.44493584101939,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_54,114.0,81.44493584101939,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0
2025_54,114.0,81.44493584101939,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
2025_54,114.0,81.44493584101939,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
2025_54,114.0,81.44493584101939,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0
2025_54,114.0,50.38324333938519,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,7.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0
2025_54,114.0,81.44493584101939,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0
2025_54,114.0,81.44493584101939,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_54,114.0,81.44493584101939,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_54,114.0,81.44493584101939,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,7.0,1.0
2025_54,114.0,50.38324333938519,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0
2025_54,114.0,50.38324333938519,0.0,9.0,1.0,1.0,중학교,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,1.0
2025_54,114.0,46.66891115780555,0.0,9.0,,2.0,중학교,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,1.0
2025_54,114.0,55.43118241398883,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0
2025_54,114.0,55.43118241398883,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0
2025_54,114.0,46.66891115780555,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0
2025_54,114.0,46.66891115780555,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0
2025_54,114.0,46.66891115780555,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0
2025_54,114.0,46.66891115780555,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0
2025_54,114.0,46.66891115780555,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0
2025_54,114.0,55.43118241398883,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,1.0
2025_54,114.0,46.66891115780555,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,1.0
2025_54,114.0,55.43118241398883,0.0,0.0,1.0,1.0,중학교,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0
2025_54,114.0,46.66891115780555,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,7.0,1.0
2025_54,114.0,55.43118241398883,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0
2025_54,114.0,46.66891115780555,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0
2025_54,114.0,55.43118241398883,0.0,0.0,,1.0,중학교,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0
2025_54,114.0,55.43118241398883,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,1.0
2025_54,114.0,46.66891115780555,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
2025_54,114.0,55.43118241398883,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
2025_54,114.0,55.43118241398883,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,3.0,1.0
2025_54,114.0,55.43118241398883,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_54,114.0,55.43118241398883,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,1.0
2025_54,114.0,55.43118241398883,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_54,114.0,46.66891115780555,0.0,0.0,0.0,2.0,중학교,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,0.0
2025_54,114.0,55.43118241398883,0.0,0.0,0.0,1.0,중학교,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0
2025_54,114.0,46.66891115780555,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_54,114.0,46.66891115780555,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_54,115.0,41.39330773450358,0.0,0.0,0.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0
2025_54,115.0,22.542126670540373,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,7.0,1.0
2025_54,115.0,41.39330773450358,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0
2025_54,115.0,41.39330773450358,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
2025_54,115.0,22.542126670540373,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
2025_54,115.0,22.542126670540373,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,6.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,1.0,1.0,중학교,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0
2025_54,115.0,22.542126670540373,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0
2025_54,115.0,41.39330773450358,1.0,1.0,1.0,2.0,중학교,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,8.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,8.0,1.0
2025_54,115.0,41.39330773450358,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0
2025_54,115.0,41.39330773450358,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,6.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,1.0,1.0,중학교,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,1.0
2025_54,115.0,22.542126670540373,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,1.0
2025_54,115.0,41.39330773450358,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0
2025_54,115.0,41.39330773450358,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0
2025_54,115.0,24.258598644889165,0.0,0.0,1.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_54,115.0,39.214228367898215,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,1.0
2025_54,115.0,24.258598644889165,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,8.0,1.0
2025_54,115.0,24.258598644889165,0.0,0.0,0.0,1.0,중학교,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0
2025_54,115.0,39.214228367898215,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_54,115.0,24.258598644889165,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_54,115.0,39.214228367898215,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0
2025_54,115.0,39.214228367898215,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,6.0,1.0
2025_54,115.0,24.258598644889165,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_54,115.0,24.258598644889165,0.0,9.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
2025_54,115.0,24.258598644889165,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_54,115.0,24.258598644889165,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,1.0
2025_54,115.0,39.214228367898215,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0
2025_54,115.0,24.258598644889165,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0
2025_54,115.0,39.214228367898215,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0
2025_54,115.0,24.258598644889165,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0
2025_54,115.0,24.258598644889165,0.0,0.0,1.0,1.0,중학교,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0
2025_54,115.0,39.214228367898215,1.0,1.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0
2025_54,115.0,24.258598644889165,0.0,0.0,0.0,1.0,중학교,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0
2025_54,115.0,24.258598644889165,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,7.0,1.0
2025_54,115.0,24.258598644889165,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0
2025_54,115.0,39.214228367898215,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,1.0
2025_54,115.0,26.667949233031738,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0
2025_54,115.0,31.674961379422186,0.0,0.0,0.0,1.0,중학교,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0
2025_54,115.0,31.674961379422186,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,6.0,1.0
2025_54,115.0,26.667949233031738,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0
2025_54,115.0,31.674961379422186,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,6.0,1.0
2025_54,115.0,31.674961379422186,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,1.0
2025_54,115.0,31.674961379422186,0.0,0.0,0.0,1.0,중학교,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0
2025_54,115.0,31.674961379422186,1.0,1.0,1.0,1.0,중학교,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0
2025_54,115.0,31.674961379422186,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,0.0
2025_54,115.0,31.674961379422186,0.0,9.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0
2025_54,115.0,31.674961379422186,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_54,115.0,26.667949233031738,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0
2025_54,115.0,31.674961379422186,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,8.0,1.0
2025_54,115.0,31.674961379422186,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0
2025_54,115.0,31.674961379422186,0.0,0.0,1.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
2025_54,115.0,31.674961379422186,0.0,0.0,0.0,1.0,중학교,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0
2025_54,115.0,26.667949233031738,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
2025_54,115.0,31.674961379422186,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0
